date,open,high,low,close,volume,adx,macd,macdsignal,minus_di,rsi,rsi_16,rsi_20,rsi_24,rsi_28,mfi,r_14,fisher_rsi,fisher_rsi_norma,fastd,fastk,sar,tema,sma,ema21,ema55,bb_lowerband,bb_middleband,bb_upperband,bb_width,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,senkou_span_b_kp,tenkan_minus_kijun,prev_tenkan_minus_kijun,ema100,ha_open,ha_close,ha_high,ha_low,ema_fast,cti,uo,cci_20,cci_14,roc,obv,dpo,hma_14,hma_20,natr,rocp,mom,cmf
2024-12-07 00:00:00+00:00,99736.7,100432.25,99279.62,99294.81,71.148358,,,,,,,,,,,,,,62.20528266849453,40.72658486380514,91760.832704,,,,,95424.23756283855,99393.5393939394,103362.84122504025,0.07987041925066772,97332.63500000001,,,,100355.65,,,,,99935.4276220703,99685.845,100432.25,99279.62,99812.0474609375,,,,,,-184.687311,,,,,-0.031840085553538525,-3265.529999999999,
2024-12-07 04:00:00+00:00,99293.24,99663.41,98854.15,99420.74,83.202915,,,,,,,,,,,,,,45.55840608892515,43.6035447398902,92165.97219584,,,,,95601.94022642993,99386.80833333333,103171.67644023674,0.07616439586648845,97332.63500000001,,,,101791.61,,,,,99810.63631103515,99307.88500000001,99810.63631103515,98854.15,99559.96623046875,,,,,,-101.48439599999999,,,,,-0.018587568295856338,-1882.9899999999907,
2024-12-07 08:00:00+00:00,99403.78,99820.0,99264.34,99617.27,72.402326,,,,,,,,,,,,,,37.248514209034255,27.41541302340743,92554.9061080064,,,,,95775.5682202847,99400.68487179487,103025.80152330505,0.07293947031020534,96561.035,,,,99489.42,,,,,99559.26065551757,99526.3475,99820.0,99264.34,99543.15686523437,,,,,,-29.082069999999987,,,,,0.005791181649229767,573.5800000000017,
2024-12-07 12:00:00+00:00,99617.26,99788.47,99038.31,99747.43,68.213471,,,,,,,,,,,-30.54804396595829,,,33.48330956030223,29.430970917609063,92928.28266368614,,,,,95926.01515085904,99409.5457142857,102893.07627771237,0.07008442777595486,96507.44,,,,100002.96,,,,,99542.80407775879,99547.8675,99788.47,99038.31,99545.51218261718,,,,6.08003658419652,,39.13140100000001,,,,,0.02888884877522963,2800.679999999993,
2024-12-07 16:00:00+00:00,99747.43,100252.16,99458.68,100070.2,62.426465,,,,38.3181366766597,40.544226986549994,,,,,44.953165286066316,-27.94802704977793,-0.7377742431562098,13.111287842189512,44.63474610762267,77.0578543818515,93286.7241571387,,,,,96076.61032038991,99444.04355555556,102811.47679072121,0.06772518724632096,99112.685,,,,99727.78,,,,,99545.3357888794,99882.11750000001,100252.16,99458.68,99713.8148413086,,,,42.65344099346429,,101.55786600000002,,,,2.182475045375292,0.0239354014392776,2339.229999999996,
2024-12-07 20:00:00+00:00,100070.22,100425.86,99596.0,99833.4,56.759338,,,,37.15106562635364,39.77391267470187,,,,,51.66466816026023,-19.898076984992123,-0.7709269549348332,11.45365225325834,56.26452539196475,62.304750876433694,93630.82799085315,,,,,96212.63657116462,99475.77541666667,102738.91426216872,0.06560670337746022,99630.77,,,,100128.23,,,,,99713.72664443971,99981.37,100425.86,99596.0,99847.5924206543,,,,57.84534832394038,,44.79852800000002,,,,2.0907655623656796,0.01726344157348779,1694.2200000000012,
2024-12-08 00:00:00+00:00,99833.4,100321.88,99637.94,99931.22,52.686424,,,,36.17320324634312,40.27868893207137,40.26390320784007,,,,59.71236349934278,-18.191598474882422,-0.749639291288404,12.5180354355798,67.90472005240262,64.35155489892267,93961.16767121902,,,,,96336.10348559343,99504.47568627451,102672.8478869556,0.06368300880596722,99700.725,,,,100353.42,,,,,99847.54832221985,99931.10999999999,100321.88,99637.94,99889.35121032715,,,,58.08525001715037,,97.48495200000002,,,,1.9884112371206144,0.019025866808938998,1865.7799999999988,
2024-12-08 04:00:00+00:00,99931.23,100027.03,99340.27,99676.44,51.639442,,,,36.37165892065186,39.35352172398311,39.46946563998752,,,,67.8384628663341,-39.84823356328799,-0.7874362479065719,10.628187604671407,57.548666613478446,45.98969406507898,94278.29376437026,,,,,96439.39441976174,99514.29629629629,102589.19817283085,0.061798193646051935,99700.725,,,,99872.16,,,,,99889.32916110993,99743.74250000001,100027.03,99340.27,99816.54685516359,,,,30.532993817099936,,45.84551000000002,,,,1.9003148660901779,0.0036952165790432793,366.97000000000116,
2024-12-08 08:00:00+00:00,99676.36,99838.3,98669.52,99700.39,69.773893,,,,37.38624670642396,39.49421284445373,39.58898244061014,,,,59.35008910019519,-48.45874565539848,-0.7820312481833714,10.898437590831428,56.34515511526515,58.69421638179381,94582.73481379545,,,,,96519.71888124333,99508.4247368421,102497.13059244088,0.060069403440013124,100279.42000000001,,,,101457.97,,,,,99816.53583055496,99471.1425,99838.3,98669.52,99643.8446775818,,,,-9.483614473427176,,115.61940300000002,,,,1.8478893681231858,-0.01711233267807743,-1735.8099999999977,
2024-12-08 12:00:00+00:00,99711.98,100495.0,99356.43,99907.06,86.36022,,,,35.58413400515932,40.77109670621002,40.667306171716625,,,,58.63127063778807,-45.28613105668267,-0.7272618849044679,13.636905754776606,57.49216367613942,67.79258058154547,94874.99822124363,,,,,96614.18256597412,99528.97833333333,102443.77410069255,0.05857180122149452,100279.42000000001,,,,101416.72,,,,,99643.83916527749,99867.6175,100495.0,99356.43,99755.7310887909,0.06241012812794299,,26.871781744859426,45.629923947001444,,201.979623,,,,1.7937498102333156,0.001708097420508204,170.36000000000058,1311.104767391544
2024-12-08 16:00:00+00:00,99907.07,100178.32,99476.76,100090.48,54.3934,,,,34.4812179863277,41.942130717927895,41.653239915089216,41.2853527762135,,,51.64864425279586,-41.09577148810104,-0.667259562083101,16.63702189584495,68.10904860103207,77.84034883975694,95155.57109239389,,,99598.18619047616,,96859.42867350878,99393.00466666666,101926.58065982454,0.05098097198398838,99582.26000000001,,,,102082.04,,,,,99755.72833263874,99913.1575,100178.32,99476.76,99834.44429439545,0.37287707891557725,,39.82119651187325,33.036672473909974,,256.373023,,,,1.7126386252201802,0.008013208343920476,795.6699999999983,1376.1701065096674
2024-12-08 20:00:00+00:00,100105.61,101347.9,99732.84,101106.83,84.187883,,,,32.020706070445904,48.069065296780266,46.87129019260437,45.40694087316599,,,50.82326046623823,-24.3024411454129,-0.1907288937536584,40.46355531231708,78.87744650415907,90.99941009117477,95424.92104869813,,,99735.3356277056,,97003.1876345606,99333.149,101663.11036543941,0.046912060855725114,100008.70999999999,,,,101820.88,,,,,99834.44291631937,100573.295,101347.9,99732.84,100203.86964719772,0.673604140047037,,111.02189150616877,179.05600767349029,,340.560906,,,,1.688419697718855,0.01695913749988178,1686.0899999999965,1456.4821733385882
2024-12-09 00:00:00+00:00,101115.73,101208.54,98453.6,99098.11,91.339547,,,,33.69114835464685,39.2523203092773,39.43612554223236,39.620743321467614,,,40.40403590197775,-81.24090438103238,-0.7912508081842322,10.43745959078839,63.702670107198685,22.268251390664318,95683.4970067502,,,99677.40602518691,,96999.36820257282,99317.87983333334,101636.39146409386,0.046688705692293185,99900.75,,,,101585.92,,,,,100203.86895815968,99968.995,101208.54,98453.6,100086.43232359886,0.6121037049873566,,21.618495317369792,-54.27392929452351,,249.221359,,,,1.7981703208040496,-0.005211546150582158,-519.1600000000035,1512.2645234565045
2024-12-09 04:00:00+00:00,99098.06,99727.08,98330.0,99573.15,90.283112,,,,32.21230923507401,41.96338652450185,41.76634710038339,41.47719362782656,,,41.82633317214188,-58.80744888829993,-0.6660786919504335,16.69606540247833,51.48673753117973,41.19255111170008,95931.7299264802,,,99667.92820471537,,97834.56896676897,99485.89633333334,101137.2236998977,0.03319721543305988,99838.95,,,,101623.86,,,,,100086.43197907985,99182.07250000001,100086.43197907985,98330.0,99634.25241179943,0.4836482132705749,,-30.53319372607122,-125.79907951374835,,339.504471,,,,1.7619829120938981,-0.0017472129357117155,-174.27999999999884,924.7870355207327
2024-12-09 08:00:00+00:00,99572.72,99677.54,98039.49,98087.76,77.986515,,,,31.20026587640424,36.4809724245159,37.01612847379559,37.66543601955908,38.32604937085773,,41.57560010226523,-98.54099098962978,-0.8745016511481886,6.274917442590572,21.639937170911548,1.4590090103702287,96170.033529421,98923.47594755002,,99524.27654974125,,98068.82139350715,99534.913,101001.00460649285,0.029458841371426046,99693.695,,,,101313.75,,,,,99634.25223953993,98844.3775,99677.54,98039.49,99239.31495589972,0.1530605199735933,,-115.32566832030018,-203.08608339990545,,261.517956,,,,1.7801882244778349,-0.019810493033890233,-1982.4400000000023,837.0335269301335
2024-12-09 12:00:00+00:00,98085.64,100417.03,97515.72,97790.18,115.484875,,,,27.529440887298755,35.48087220922022,36.13783194556454,36.9493545969012,37.71470268245907,,40.315067040505234,-92.83801909096148,-0.8960704484838247,5.196477575808767,16.60451367703628,7.16198090903852,96398.80498824416,98251.77495503768,,99366.63140885568,,98226.40264208005,99567.09883333332,100907.7950245866,0.02693050630103184,99431.81,,,,101414.6,,,,,99239.31486976997,98452.1425,100417.03,97515.72,98845.72872794987,-0.17939292319794167,,-132.1334580682932,-172.17357127845906,,146.03308100000004,,,,1.8699816419825033,-0.020466296850553033,-2043.2200000000012,802.1348464519591
2024-12-09 16:00:00+00:00,97802.26,98390.73,97000.04,97068.17,101.495733,,,,28.076316571919996,33.10922398249741,34.047099363887355,35.23835126194346,36.25072944288614,,32.46432448902085,-98.43302222242656,-0.9340296241854374,3.298518790728128,3.4132854996500925,1.618866579541515,96618.4255887144,97494.1569559193,,99157.68037168699,,98027.03596085223,99534.65316666666,101042.27037248109,0.030293313089462155,99173.97,,,,101734.87,,,,,98845.72868488499,97565.29999999999,98845.72868488499,97000.04,98205.51436397493,-0.514592841292452,,-252.9578791683501,-228.4265324525405,,44.53734800000004,,98715.69527850795,,1.8516625537938511,-0.028650205611419562,-2863.050000000003,781.6376912791067
2024-12-09 20:00:00+00:00,97068.19,97561.58,94192.74,97325.5,195.325649,39.42591640646052,,,35.25703616337193,34.78244153778217,35.466476171036405,36.344224665812256,37.15793048743499,,29.14397852671487,-56.21677223150846,-0.9090031594824611,4.549842025876943,19.7040166409713,50.331202434333846,101889.32,97170.7627056797,,98991.11851971544,,97362.62087044923,99414.33416666667,101466.0474628841,0.04127600538525499,97770.32,,,,101729.85,,,,,98205.51434244249,96537.0025,98205.51434244249,94192.74,97371.25843198746,-0.64704242404556,,-292.8779193169024,-225.61614141457613,,239.86299700000004,,98263.46251617317,,1.96209879088056,-0.02358571393601138,-2350.9400000000023,985.679887222762
2024-12-10 00:00:00+00:00,97282.74,98133.24,95565.53,96904.86,88.636002,39.442790515322166,,,31.858642930345905,33.31542060471406,34.18375448603378,35.30683284005396,36.27735321970181,36.44016917779972,30.530379698785264,-62.09560652731736,-0.9313475134186548,3.4326243290672576,31.84107719179613,43.57316256151301,101735.38840000001,96800.47487524552,,98801.45865428676,,96967.2531901867,99224.66983333333,101482.08647647996,0.045501116747244184,97770.32,,,,102665.82,,,,,97371.25842122125,96971.5925,98133.24,95565.53,97171.42546599373,-0.6520929180135637,45.48882530727657,-190.49629177917316,-139.36477191114676,,151.22699500000004,,97833.48075989379,,2.019123407914878,-0.028039308572413796,-2795.529999999999,881.8161329999625
2024-12-10 04:00:00+00:00,96926.62,97504.86,95900.65,97193.23,87.557037,39.45845933069369,,,29.918357986285,35.32918551801385,35.87957171386171,36.612483678326804,37.339615888032526,37.3387521401546,25.212528077750235,-58.06536820979551,-0.8990192455260078,5.0490377236996125,47.37016859218744,48.20614078071545,101584.535432,96747.77286711482,,98655.2560493516,,96620.94719986481,99055.85066666667,101490.75413346852,0.0491622342428932,97770.32,,,,102703.86,,,,,97171.42546061063,96881.34,97504.86,95900.65,97026.38273299686,-0.7093519672475093,51.05455238841662,-152.3920376836933,-112.2541514019752,,238.78403200000002,,97514.97122668164,,1.9872330064018455,-0.027163545799466043,-2713.8300000000017,921.9761950910894
2024-12-10 08:00:00+00:00,97193.1,97921.54,96959.27,97718.06,76.658441,39.091511325172874,,,28.785858940725674,38.943048857912125,38.93408558324216,38.9721033595404,39.26247379483033,38.96730126293967,26.53462141080914,-50.730381990060344,-0.8025354085123977,9.873229574380115,58.58522750472184,83.97637917193705,101436.69952336,97012.10242591215,,98570.05640850146,,96441.09348394732,98949.05383333334,101457.01418271936,0.050691952115284475,97770.32,,,,103254.17,,,,,97026.38273030531,97447.99250000001,97921.54,96959.27,97237.18761649844,-0.7641220116205126,50.85234506775704,-91.17754506957259,-63.0232575893403,,315.442473,,97367.82402212011,,1.9057156670297015,-0.023702753748408422,-2372.4199999999983,953.2099087316058
2024-12-10 12:00:00+00:00,97718.05,98260.15,95633.64,95637.6,91.016032,39.294238846115334,,,30.957128901834107,31.44232120827462,32.40656652128172,33.732442517158646,34.84008004357246,35.2058797012466,25.784576447992478,-79.8067408695263,-0.9522862022121464,2.385689889392678,55.90179036787692,35.522851150978255,101291.8203328928,96200.11033345455,,98303.46946227406,,96082.8985196519,98808.93866666667,101534.97881368143,0.05517800684432199,97770.32,97332.63500000001,,,104454.58,,437.6849999999977,,,97237.18761515265,96812.36000000002,98260.15,95633.64,97024.77380824923,-0.8257123550047094,46.61990035662055,-131.28361531102206,-100.51532908010573,,224.426441,,96993.95593628837,,2.0042534769788154,-0.054093576071962655,-5469.229999999996,920.7877487842211
2024-12-10 16:00:00+00:00,95674.58,96492.09,94263.91,95898.0,110.715112,39.9561167695054,,,33.5146352140371,33.17718158940951,33.88642153175015,34.885849859597954,35.78475608280645,36.00766030647448,25.074489852056992,-76.16740925430044,-0.9331570369131333,3.3421481543433327,53.46330585630886,40.890687246011254,101149.83872623496,95842.96049050226,,98084.79042024915,,95546.34943264669,98608.14516666667,101669.94090068665,0.06210026015284959,97700.64,97332.63500000001,,,104582.88,,368.0049999999901,437.6849999999977,,97024.77380757633,95582.14499999999,97024.77380757633,94263.91,96303.45940412462,-0.8687602122983796,53.26838348801981,-155.29893695516904,-123.93362558606498,,335.14155300000004,,96618.37126672962,,2.022002470101282,-0.03229234139783292,-3200.1100000000006,990.8921047009192
2024-12-10 20:00:00+00:00,95852.6,97190.23,95617.0,96590.41,101.560875,39.94485296430838,-812.0298128507711,-452.9356427950487,31.506829455812618,37.69218401356002,37.75180426989893,37.91065613237263,38.26799495595704,38.11916820482237,25.730256163565635,-66.49033704347629,-0.8428058869740174,7.859705651299132,44.87692086257632,58.21722419073943,101010.69675171026,95994.17625903974,,97948.93765477196,,95282.6009711376,98455.20233333333,101627.80369552907,0.06444761245737875,97304.88500000001,96561.035,,,104993.1,,743.8500000000058,368.0049999999901,,96303.45940378816,96312.56,97190.23,95617.0,96308.0097020623,-0.8888009850230992,56.51890999882519,-94.72551661603144,-70.25694095131836,,436.70242800000005,,96401.49745467433,,1.980454601631071,-0.029955264044574173,-2982.7399999999907,1000.8619295584392
2024-12-11 00:00:00+00:00,96590.14,97619.38,95662.85,97420.2,77.436664,39.559164559413944,-751.6094492176344,-512.6704040795659,29.166632232675045,42.68971309468924,42.080529414105214,41.347725571721234,41.1155320358221,40.55678883011451,30.873984717327758,-54.893251862991235,-0.6236942883754167,18.815285581229162,59.36313467993253,78.98149260304689,100874.33761667606,96533.77073065989,,97900.87059524724,,95138.19910239313,98303.89216666666,101469.58523094018,0.06440626092212781,97304.88500000001,96507.44,,,103765.47,,797.445000000007,743.8500000000058,,96308.00970189407,96823.1425,97619.38,95662.85,96565.57610103115,-0.8665210802894393,55.15406553742802,-65.90391772284526,-42.189131372904804,,514.139092,,96411.15217240129,,1.9667826190440365,-0.006805742123176202,-667.5599999999977,1047.9247605934045
2024-12-11 04:00:00+00:00,97394.77,97780.92,97180.25,97332.19,71.360677,39.05682953224925,-702.7269483743876,-550.6817129385302,28.467544188471393,42.302166505206195,41.75205342402512,41.09375274171541,40.90669829756182,40.38182270162874,30.086056663194515,-55.251717551811595,-0.6468034543444013,17.659827282779933,71.3259630719544,76.7791724220769,100740.70566434253,96861.60046736438,,97849.17235931566,,95088.61719452876,98177.8605,101267.10380547123,0.06293156705062301,97304.88500000001,98041.03,,,106340.77,,-736.1449999999895,797.445000000007,,96565.57610094704,97422.0325,97780.92,96565.57610094704,96993.80430051558,-0.8450303814468865,53.84395434317012,-36.059617555546936,0.4651300596816649,,442.778415,,96504.93360846228,,1.8720305242059032,-0.004683394590336072,-457.9899999999907,1037.8194376279728
2024-12-11 08:00:00+00:00,97332.83,98466.64,97326.97,98289.73,90.946507,37.9827625148503,-580.0354511510523,-556.5524605810346,27.138442042622362,47.849320727708026,46.59038380200704,44.96520814031899,44.12846200251692,43.14906509904596,36.788763236165565,-34.17739212022584,-0.21181221751067608,39.4093891244662,83.85041942745454,95.79059325723985,100609.74635105568,97551.75244343597,,97889.22305392333,,95108.30309933647,98081.0655,101053.82790066353,0.060618476879485586,96329.69,98041.03,,,106586.11,,-1711.3399999999965,-736.1449999999895,,96993.80430047352,97854.0425,98466.64,96993.80430047352,97423.92340025779,-0.7628092245309549,54.47349535178194,-2.75569508097336,58.79366654312966,,533.724922,,96774.13488898435,,1.8042008477542522,0.012584557842184495,1221.5599999999977,1055.688173494143
2024-12-11 12:00:00+00:00,98289.73,100775.78,98073.77,100356.17,133.003914,35.312709752790326,-312.45532710255065,-507.73303388533776,24.247925472750946,57.373740302509916,55.163541302206596,52.11444519005152,50.23792690271024,48.49895329837087,45.2447162314656,-6.374106795644581,0.6275559907124193,81.37779953562097,88.1452886012549,91.86610012444801,94192.74,99002.26878100458,,98113.49095811212,,95104.7925381255,98083.76516666666,101062.73779520782,0.060743439517828596,97484.26000000001,98041.03,,,106057.25,,-556.7699999999895,-1711.3399999999965,,97423.92340023676,99373.8625,100775.78,97423.92340023676,98398.8929501289,-0.5249523232439373,57.83900049773851,85.2108238761431,187.5348990504767,,666.728836,,97404.73284733812,,1.8331482932168883,0.03113952663998642,3030.6699999999983,1161.3681333761467
2024-12-11 16:00:00+00:00,100382.11,101132.69,99608.1,101113.18,144.466402,32.96634329844061,-38.863773194432724,-413.9591817471568,22.773983612185646,60.23860220920124,57.80984685041305,54.398751370712006,52.23451713575462,50.2765823948898,53.13447323052477,-0.28112594471155156,0.7714341586521949,88.57170793260974,95.76667006267644,99.64331680634152,94324.4008,100277.97710230453,,98386.1899619201,,95006.92607461613,98144.52783333333,101282.12959205052,0.06393839428409896,97698.3,98041.03,,,106865.7,,-342.7299999999959,-556.7699999999895,,98398.89295011837,100559.02,101132.69,98398.89295011837,99478.95647506445,-0.2530637545791134,70.43430022616796,121.34552372054401,207.79505398329442,,811.195238,,98224.31962071241,97730.15420214526,1.797165486622226,0.043427336874538515,4208.319999999992,1191.195627203144
2024-12-11 20:00:00+00:00,101116.48,101879.3,100867.34,101111.95,116.10489,31.235115653729952,175.83335620016442,-296.0006741576925,21.825635831699724,60.231518863149134,57.803933980849735,54.39431341279035,52.23096405220454,50.27365848928805,61.08756868248385,-9.98300930455244,0.7711472047689705,88.55736023844852,91.72650682078476,83.67010353156478,94596.732368,101046.89959704125,98929.42974999998,98633.98632901827,,94860.32214597135,98212.86283333333,101565.40352069531,0.06827090852755656,98071.60500000001,98041.03,,,106811.56,,30.57500000001164,-342.7299999999959,,99478.95647505918,101243.7675,101879.3,99478.95647505918,100361.36198753223,-0.00948256213725547,69.19607534139433,142.87162094773544,188.3663942839405,,695.0903480000001,,99018.56865819338,98323.63552810389,1.7403047706753823,0.040318857599443925,3918.720000000001,1163.8814325720384
2024-12-12 00:00:00+00:00,101141.33,101818.1,100334.61,101024.45,95.985301,29.26221744744154,335.05950195150217,-169.78863893585356,22.69447308638953,59.693769134123364,57.358761906237255,54.064033600218565,51.96855739777349,50.05888731101369,61.16932028099982,-11.12135988010249,0.7484303488624147,87.42151744312073,88.17837479611983,81.22170405045316,95033.68642592,101434.67253234863,98891.0325,98851.30120819842,,94759.91340699123,98270.05616666665,101780.19892634207,0.07143870465937655,98071.60500000001,98041.03,,,106807.37,,30.57500000001164,30.57500000001164,,100361.36198752958,101079.6225,101818.1,100334.61,100720.49224376612,0.21350154788979211,68.58125976851515,124.2046849714816,132.07469920266837,,599.105047,,99686.64587110425,98885.61647115725,1.7222859815794096,0.03383601762048898,3306.3899999999994,1156.2301918980286
2024-12-12 04:00:00+00:00,101024.5,101187.0,100403.36,100500.65,88.466202,27.4302405416023,414.2063739566511,-52.98963635735262,21.92509269268014,56.44496366548511,54.67027491389705,52.07169088416917,50.38727823235517,48.76558325298831,65.6529450954936,-18.103472048050186,0.5679533000158654,78.39766500079327,76.22142167736564,63.77245745007899,95444.42324036479,101361.67232769751,98870.9555,99001.24200745311,,94763.02495892056,98268.44683333332,101773.86870774608,0.07134379319860573,98071.60500000001,98036.02,,,106478.47,,35.5850000000064,30.57500000001164,,100720.49224376479,100778.8775,101187.0,100403.36,100749.68487188306,0.4714560114069268,61.73090122101588,108.28093457982754,94.02237437144632,,510.638845,,100133.67093457618,99335.6784709533,1.6632962234665076,0.05084872476933746,4863.049999999988,1101.44651042459
2024-12-12 08:00:00+00:00,100499.64,101115.8,100180.67,100355.65,77.097241,25.56410173167919,459.9287793856929,49.59404679125649,22.003943394810577,55.54377179503638,53.923961592720836,51.518471392259194,49.94826840906362,48.40656175060704,59.67237789337986,-20.007511105800344,0.5037936250560109,75.18968125280054,59.302826640837075,32.9143184219791,95830.51584594291,101183.8393180497,98903.7545,99124.37000677556,,94709.86032707617,98316.64466666666,101923.42900625715,0.07337077769118253,98071.60500000001,98036.02,,,106478.62,,35.5850000000064,35.5850000000064,,100749.6848718824,100537.94,101115.8,100180.67,100643.81243594154,0.5953479894739758,60.17437330719033,96.19809747490325,73.89113724424863,,433.541604,,100405.75918332695,99678.71296199392,1.6132792087882881,0.0464832426119418,4457.649999999994,1086.8351079511592
2024-12-12 12:00:00+00:00,100355.64,101849.69,100349.15,101791.61,99.395613,24.34820748978686,605.0593388598936,160.68710520498394,20.523307637704384,62.01215509630295,59.730873161317334,56.35246678409357,54.08245212264241,52.03329435429568,66.38016063670268,-1.151484034304249,0.8340249862616461,91.7012493130823,63.84146009814847,94.83760442238733,96193.44289518634,101720.62951070255,99024.87599999999,99366.84636979597,,94587.89036658082,98422.64833333333,102257.40630008584,0.07792429957310497,98748.15,98036.02,,,106133.01,,712.1299999999901,35.5850000000064,,100643.8124359412,101086.52249999999,101849.69,100349.15,100865.16746797076,0.7591642628415254,62.19895378531282,116.42758980578061,86.69799672715283,,532.937217,,100787.9176098639,100079.69806546456,1.582207222314749,0.05384799588282105,5201.199999999997,1097.2438219755238
2024-12-12 16:00:00+00:00,101791.67,102530.33,99310.0,99489.42,112.028155,22.778666422812368,528.2198701988091,234.19365820374895,22.10406603284062,49.561525715733495,49.13997972928179,48.23584940564316,47.51650500440892,46.588372030295474,59.238052237441984,-36.78629926860726,-0.043819349708923414,47.80903251455383,44.4411338479181,5.571478699387893,96534.59432147516,100893.17108681187,99068.83724999998,99377.98942708725,,94574.87459355197,98514.731,102454.58740644803,0.07998512235592524,99096.59,98361.535,,,104761.84,,735.054999999993,712.1299999999901,,100865.1674679706,100780.355,102530.33,99310.0,100822.76123398538,0.7803803670929762,46.03217356612308,72.79632895712169,48.851903850263035,,420.90906200000006,,100805.92740292576,100251.27909447889,1.734393657615339,0.021240153479463203,2069.220000000001,1087.099716498474
